Michael R. Dreeben,"Not this kind specifically, Justice Kagan, but in -- in the dissenting opinion in Smith, Justice Stewart warned that you're getting incredibly intimate information when you get the phone numbers of people who you have called. And I would submit that if the Court thinks about it, the information you get if you know who you are calling and the inferences you can draw about what kinds of conversations people are having are extremely sensitive with --"
Elena Kagan,"Yeah, but if --"
Michael R. Dreeben,-- dialed phone numbers.
Elena Kagan,"-- I understand what you're saying, you're basically saying, well, because the government is going to a third-party here and doing it by subpoena, it doesn't matter how sensitive the information is."
Michael R. Dreeben,"I don't think I did say that, Justice Kagan, because there is an element here of voluntariness in deciding to contract with a cell company, just like there's an element of voluntariness in getting a landline phone and making calls, and there's an element of voluntariness in signing up for a bank account and using a debit card to purchase --"
"John G. Roberts, Jr.",That --
Michael R. Dreeben,-- everything in your life.
"John G. Roberts, Jr.","-- that sounds inconsistent with our decision in Riley, though, which emphasized that you really don't have a choice these days if you want to have a cell phone."
Michael R. Dreeben,"Well, and not -- not in a practical sense, I agree with you, Chief Justice Roberts, that Riley did point out that cell phones were necessities."
Ruth Bader Ginsburg,Mr. Dreeben --
Michael R. Dreeben,The fact that --
Ruth Bader Ginsburg,-- what you do in bringing up Riley with the distinction you made between -- you say it's the means that the government is using -- -
Michael R. Dreeben,Uh-huh.
Ruth Bader Ginsburg,"-- we must be concerned about, not the information it obtains."
Michael R. Dreeben,"Yes, it was a search. And I think that that's the key point."
Neil Gorsuch,"Mr. Dreeben, it seems like your whole argument boils down to if we get it from a third-party we're okay, regardless of property interest, regardless of anything else."
Michael R. Dreeben,"Well, I think that those -- those were writs that allowed people acting under governmental power to enter any place they wanted to search for anything that they wanted."
Neil Gorsuch,"Isn't that exactly your argument here, that so long as a third party's involved, we can get anything we want?"
Michael R. Dreeben,"Well, I think the search is being carried out under a writ of assistance by a government agent, operating under government authority; whereas here, we -- the -- if there's a search in the acquisition of cell site information, then it's the cell site company that is acquiring that information without governmental instigation, without --"
Neil Gorsuch,The subpoena --
Michael R. Dreeben,-- governmental agency --
Neil Gorsuch,"-- being, though, the equivalent of a writ of assistance?"
Michael R. Dreeben,"Oh, I don't think a subpoena is an equivalent of a writ of assistance."
Neil Gorsuch,Yeah.
Michael R. Dreeben,-- no limitations.
Neil Gorsuch,"-- anything that any company has anywhere in the globe regardless of any property rights, regardless of any privacy interests, simply because it's a third-party?"
Michael R. Dreeben,"So I -- I think that, as Justice Alito was explaining, there is a traditional understanding that dates back to the time of the founding that subpoenas stand on a different footing from search warrants. And they do that because they are less intrusive, since they do not require the government going into private property and searching itself."
"John G. Roberts, Jr.",Why does that --
Michael R. Dreeben,And --
"John G. Roberts, Jr.",-- why does that make a difference? The subpoena tells the person who gets it: this is what you have to do.
Michael R. Dreeben,"Well, I think that most --"
"John G. Roberts, Jr.",Why is that less intrusive? The whole question is whether the information is accessible to the government.
Michael R. Dreeben,So I -- I think most basically it makes a difference because this Court's cases have said so from time immemorial.
"John G. Roberts, Jr.",Sure.
Michael R. Dreeben,The -- the difference here is that the government is operating under court supervision with an order that provides particularity.
"John G. Roberts, Jr.","Thank you, counsel. Four minutes, Mr. Wessler."
Nathan Freed Wessler,"Thank you, Mr. Chief Justice. If I could begin, I have several points, but to begin on that subpoena point. And, Justice Alito, to -- to your question about the historical pedigree of the subpoena doctrine, I think this Court made absolutely clear in Riley that the historical pedigree of older Fourth Amendment doctrines does not automatically determine the outcome in the digital age. And as you yourself, Your Honor, recognized in your concurrence there, the search incident to arrest doctrine had its origins at least a century before the -- the framing of the Fourth Amendment, and yet it yielded to a new understanding. And I think that --"
Nathan Freed Wessler,"Thank you, Mr. Chief Justice. If I could begin, I have several points, but to begin on that subpoena point. And, Justice Alito, to -- to your question about the historical pedigree of the subpoena doctrine, I think this Court made absolutely clear in Riley that the historical pedigree of older Fourth Amendment doctrines does not automatically determine the outcome in the digital age. And as you yourself, Your Honor, recognized in your concurrence there, the search incident to arrest doctrine had its origins at least a century before the -- the framing of the Fourth Amendment, and yet it yielded to a new understanding. And I think that --"
"Samuel A. Alito, Jr.","That's certainly true, but you'd want to -- so this is -- this would be revolutionary, to fundamentally change the understanding of the application of the Fourth Amendment to subpoenas."
Nathan Freed Wessler,"Well, I -- I don't think it's revolutionary at all."
"Samuel A. Alito, Jr.","No, I understand that, but you said in your brief that the -- that the companies wouldn't comply."
Nathan Freed Wessler,That I -- I don't know what the state of -- of play is today.
"Samuel A. Alito, Jr.",Could I just ask you this question: Is any of this going to do any good for -- for Mr. Carpenter? (Laughter.)
"Samuel A. Alito, Jr.","Is he going to get anything suppressed? Because under Illinois versus Krull, if -- if a search is conducted in reliance on a statute authorizing the search in accordance with a certain procedure, the exclusionary rule doesn't apply."
Nathan Freed Wessler,May I answer? Thank you. So the -- that question is not before this -- this Court.
"Samuel A. Alito, Jr.","No, I understand that. Just --"
Nathan Freed Wessler,It will be dealt with on remand.
"John G. Roberts, Jr.","Thank you, counsel."
